codigo;ex;tabela;descricao;aliqNac;aliqImp;0.0.2
85392200;01;0;Ex 01 - Lâmpadas incandescentes, de tensão superior a 100V;40.80;49.96;
85392910;;0;Para uma tensão inferior ou igual a 15 V;38.77;47.93;
85392910;01;0;Ex 01 - Para iluminação e projeção, de temperatura de cor superior a 3.000°K, exclusivamente para cinematografia, cinema e atividades semelhantes, em qualquer base;31.45;40.61;
85392990;;0;Outros;38.77;47.93;
85392990;01;0;Ex 01 - Para iluminação e projeção, de temperatura de cor superior a 3.000°K, exclusivamente para cinematografia, cinema e atividades semelhantes, em qualquer base;31.45;40.61;
85392990;02;0;Ex 02 - Lâmpadas incandescentes, de tensão superior a 100V;40.80;49.96;
85393100;;0;--Fluorescentes, de cátodo quente;38.77;47.93;
85393100;01;0;Ex 01 - De descarga em baixa pressão, de base única, com ou sem reator eletrônico incorporado, com eficiência superior a 40 lúmens/W (lâmpada fluorescente compacta);31.45;40.61;
85393200;;0;"--Lâmpadas de vapor de mercúrio ou de sódio; lâmpadas de halogeneto metálico";38.77;47.93;
85393200;01;0;Ex 01 - De vapor de sódio, de alta pressão;31.45;40.61;
85393900;;0;--Outros;38.77;47.93;
85393900;01;0;Ex 01 - Lâmpadas mistas;48.87;58.03;
85394110;;0;De potência superior ou igual a 1.000 W;38.77;40.47;
85394190;;0;Outras;38.77;47.93;
85394900;;0;--Outros;38.77;47.93;
85399010;;0;Eletrodos;38.77;46.26;
85399020;;0;Bases;38.77;46.26;
85399090;;0;Outras;38.77;46.26;
85401100;;0;--A cores (policromo);36.55;45.71;
85401200;;0;--A preto e branco ou outros monocromos;36.55;45.71;
85402011;;0;Em preto e branco ou outros monocromos;27.30;36.46;
85402019;;0;Outros;27.30;27.90;
85402020;;0;Tubos conversores ou intensificadores de imagens, de raios X;36.55;37.15;
85402090;;0;Outros;36.55;37.15;
85404000;;0;"-Tubos de visualização de dados gráficos, em monocromos; tubos de visualização de dados gráficos, a cores (policromo), com uma tela fosfórica de espaçamento entre os pontos inferior a 0,4 mm";36.55;37.15;
85406010;;0;Tubos de visualização de dados gráficos, em cores, com uma tela de espaçamento entre os pontos superior ou igual a 0,4 mm;36.55;41.30;
85406090;;0;Outros;36.55;45.71;
85407100;;0;--Magnétrons;36.55;45.71;
85407900;;0;--Outros;36.55;45.71;
85408100;;0;--Tubos de recepção ou de amplificação;36.55;45.71;
85408910;;0;Válvulas de potência para transmissores;36.55;37.15;
85408990;;0;Outros;36.55;45.71;
85409110;;0;Bobinas de deflexão (yokes);36.55;44.89;
85409120;;0;Núcleos de pó ferromagnético para bobinas de deflexão (yokes);36.55;38.25;
85409130;;0;Canhões eletrônicos;36.55;44.89;
85409140;;0;Painel de vidro, máscara de sombra e blindagem interna, reunidos, para tubos tricromáticos;36.55;44.89;
85409190;;0;Outras;36.55;38.25;
85409900;;0;--Outras;36.55;44.89;
85411011;;0;Zener;31.85;32.45;
85411012;;0;Outros, de intensidade de corrente inferior ou igual a 3 A;33.42;34.02;
85411019;;0;Outros;33.42;37.19;
85411021;;0;Zener;31.85;32.45;
85411022;;0;Outros, de intensidade de corrente inferior ou igual a 3 A;31.85;35.62;
85411029;;0;Outros;31.85;35.62;
85411091;;0;Zener;31.85;32.45;
85411092;;0;Outros, de intensidade de corrente inferior ou igual a 3 A;31.85;35.62;
85411099;;0;Outros;33.42;37.19;
85412110;;0;Não montados;31.85;32.45;
85412120;;0;Montados, próprios para montagem em superfície (SMD - Surface Mounted Device);31.85;35.62;
85412191;;0;De efeito de campo, com junção heterogênea (HJFET ou HEMT);31.85;32.45;
85412199;;0;Outros;31.85;35.62;
85412910;;0;Não montados;31.85;32.45;
85412920;;0;Montados;31.85;32.45;
85413011;;0;De intensidade de corrente inferior ou igual a 3 A;31.85;32.45;
85413019;;0;Outros;33.42;37.19;
85413021;;0;De intensidade de corrente inferior ou igual a 3 A;33.42;37.19;
85413029;;0;Outros;33.42;37.19;
85414011;;0;Diodos emissores de luz (LED), exceto diodos laser;33.42;34.02;
85414012;;0;Diodos laser;31.85;32.45;
85414013;;0;Fotodiodos;31.85;32.45;
85414014;;0;Fototransistores;31.85;32.45;
85414015;;0;Fototiristores;31.85;32.45;
85414016;;0;Células solares;30.75;36.45;
85414019;;0;Outros;31.85;35.62;
85414021;;0;Diodos emissores de luz (LED), exceto diodos laser, próprios para montagem em superfície (SMD - Surface Mounted Device);31.85;32.45;
85414022;;0;Outros diodos emissores de luz (LED), exceto diodos laser;31.85;35.62;
85414023;;0;Diodos laser com comprimento de onda de 1.300 nm ou 1.500 nm;33.42;34.02;
85414024;;0;Outros diodos laser;31.85;37.55;
85414025;;0;Fotodiodos, fototransistores e fototiristores;31.85;32.45;
85414026;;0;Fotorresistores;31.85;35.62;
85414027;;0;Acopladores óticos, próprios para montagem em superfície (SMD - Surface Mounted Device);31.85;32.45;
85414029;;0;Outros;31.85;35.62;
85414031;;0;Fotodiodos;35.85;42.46;
85414032;;0;Células solares;30.75;37.36;
85414039;;0;Outras;35.85;42.46;
85415010;;0;Não montados;33.42;37.19;
85415020;;0;Montados;33.42;37.19;
85416010;;0;De quartzo, de frequência superior ou igual a 1 MHz, mas inferior ou igual a 100 MHz;33.42;37.19;
85416090;;0;Outros;33.42;37.19;
85419010;;0;Suportes-conectores apresentados em tiras (lead frames);31.85;32.45;
85419020;;0;Coberturas para encapsulamento (cápsulas);31.85;32.45;
85419090;;0;Outras;31.85;32.45;
85423110;;0;Não montados;31.85;32.45;
85423110;01;0;Ex 01 - Obtidos por tecnologia bipolar;33.42;34.02;
85423120;;0;Montados, próprios para montagem em superfície (SMD - Surface Mounted Device);31.85;32.45;
85423190;;0;Outros;31.85;32.45;
85423210;;0;Não montadas;31.85;32.45;
85423210;01;0;Ex 01 - Obtidos por tecnologia bipolar;33.42;34.02;
85423221;;0;Dos tipos RAM estáticas (SRAM) com tempo de acesso inferior ou igual a 25 ns, EPROM, EEPROM, PROM, ROM e FLASH;33.42;34.02;
85423229;;0;Outras;33.42;38.17;
85423291;;0;Dos tipos RAM estáticas (SRAM) com tempo de acesso inferior ou igual a 25 ns, EPROM, EEPROM, PROM, ROM e FLASH;33.42;34.02;
85423299;;0;Outras;33.42;38.17;
85423299;01;0;Ex 01 - De óxido metálico;31.85;36.60;
85423311;;0;De espessura de camada inferior ou igual a 1 micrômetro (mícron) com frequência de operação superior ou igual a 800 MHz;35.85;36.45;
85423319;;0;Outros;35.85;42.46;
85423320;;0;Outros, não montados;31.85;32.45;
85423390;;0;Outros;33.42;37.19;
85423911;;0;De espessura de camada inferior ou igual a 1 micrômetro (mícron) com frequência de operação superior ou igual a 800 MHz;35.85;36.45;
85423919;;0;Outros;35.85;42.46;
85423920;;0;Outros, não montados;31.85;32.45;
85423920;01;0;Ex 01 - Obtidos por tecnologia bipolar;33.42;34.02;
85423931;;0;Circuitos do tipo chipset;31.85;32.45;
85423939;;0;Outros;33.42;37.19;
85423991;;0;Circuitos do tipo chipset;31.85;32.45;
85423999;;0;Outros;33.42;37.19;
85429010;;0;Suportes-conectores apresentados em tiras (lead frames);31.85;32.45;
85429020;;0;Coberturas para encapsulamento (cápsulas);31.85;32.45;
85429090;;0;Outras;31.85;32.45;
85431000;;0;-Aceleradores de partículas;35.85;36.45;
85432000;;0;-Geradores de sinais;33.42;40.91;
85432000;01;0;Ex 01 - Geradores de sinais de teste e referência de vídeo nos padrões SDI e HD-SDI, com capacidade de geração de diferentes sinais de teste, dentre eles o “color bars” e “zoneplate”;30.75;38.24;
85433000;;0;-Máquinas e aparelhos de galvanoplastia, eletrólise ou eletroforese;30.75;38.24;
85437011;;0;Para transmissão de sinais de micro-ondas de alta potência (HPA), a válvula TWT do tipo Phase Combiner, com potência de saída superior a 2,7 kW;35.85;37.55;
85437011;01;0;Ex 01 - De média ou de alta freqüência;40.10;41.80;
85437012;;0;Para recepção de sinais de micro-ondas de baixo ruído (LNA) na banda de 3.600 a 4.200 MHz, com temperatura menor ou igual a 55 Kelvin, para telecomunicações via satélite;35.85;37.55;
85437012;01;0;Ex 01 - De média ou de alta freqüência;40.10;41.80;
85437013;;0;Para distribuição de sinais de televisão;35.85;42.46;
85437013;01;0;Ex 01 - De média ou de alta freqüência;40.10;46.71;
85437014;;0;Outros para recepção de sinais de micro-ondas;35.85;42.46;
85437014;01;0;Ex 01 - De média ou de alta freqüência;40.10;46.71;
85437015;;0;Outros para transmissão de sinais de micro-ondas;35.85;42.46;
85437015;01;0;Ex 01 - De média ou de alta freqüência;40.10;46.71;
85437019;;0;Outros;35.85;42.46;
85437019;01;0;Ex 01 - De média ou de alta freqüência;40.10;46.71;
85437020;;0;Aparelhos para eletrocutar insetos;35.85;45.01;
85437031;;0;Geradores de efeitos especiais com manipulação em 2 ou 3 dimensões, mesmo combinados com dispositivo de comutação, de mais de 10 entradas de áudio ou de vídeo;35.85;36.45;
85437032;;0;Geradores de caracteres, digitais;35.85;36.45;
85437033;;0;Sincronizadores de quadro armazenadores ou corretores de base de tempo;35.85;36.45;
85437034;;0;Controladores de edição;35.85;36.45;
85437035;;0;Misturador digital, em tempo real, com oito ou mais entradas;35.85;36.45;
85437036;;0;Roteador-comutador (routing switcher) de mais de 20 entradas e mais de 16 saídas, de áudio ou de vídeo;35.85;36.45;
85437036;01;0;Ex 01 - Roteadores-comutadores (“trouting switcher”), contendo mais de 20 entradas e mais de 16 saídas de áudio e/ou vídeo, com interface de entrada de vídeo SDI e HD-SDI e saídas em SDI e HD-SDI, entradas de áudio analógico e/ou digital ou capacidade par;30.75;31.35;
85437039;;0;Outros;35.85;42.46;
85437040;;0;Transcodificadores ou conversores de padrões de televisão;35.85;36.45;
85437050;;0;Simulador de antenas para transmissores com potência igual ou superior a 25 kW (carga fantasma);35.85;36.45;
85437091;;0;Terminais de texto que operem com código de transmissão Baudot, providos de teclado alfanumérico e visor, para acoplamento exclusivamente acústico a telefone;35.85;36.45;
85437092;;0;Eletrificadores de cercas;35.85;42.46;
85437099;;0;Outros;35.85;42.46;
85437099;01;0;Ex 01 - Amplificadores seriais digitais para distribuição de sinais de vídeo, com retemporizador;30.75;37.36;
85439010;;0;Das máquinas ou aparelhos da subposição 8543.70;35.85;42.46;
85439090;;0;Outras;35.85;43.34;
85441100;;0;--De cobre;30.75;38.24;
85441910;;0;De alumínio;33.42;40.91;
85441990;;0;Outros;33.42;40.91;
85442000;;0;-Cabos coaxiais e outros condutores elétricos coaxiais;33.42;41.76;
85443000;;0;-Jogos de fios para velas de ignição e outros jogos de fios dos tipos utilizados em quaisquer veículos;35.85;44.19;
85443000;01;0;Ex 01 - Para sistema elétrico em 24 V;32.91;41.25;
85444200;;0;--Munidos de peças de conexão;33.42;41.76;
85444900;;0;--Outros;30.75;39.09;
85444900;01;0;Ex 01 - Para tensão não superior a 80 V;33.42;41.76;
85446000;;0;-Outros condutores elétricos, para uma tensão superior a 1.000 V;33.42;41.76;
85447010;;0;Com revestimento externo de material dielétrico;38.07;45.56;
85447020;;0;Com revestimento externo de aço, próprios para instalação submarina (cabo submarino);38.07;39.77;
85447030;;0;Com revestimento externo de alumínio;38.07;45.56;
85447090;;0;Outros;38.07;45.56;
85451100;;0;--Dos tipos utilizados em fornos;36.55;42.25;
85451910;;0;De grafita, com teor de carbono superior ou igual a 99,9%, em peso;36.55;38.25;
85451920;;0;Blocos de grafite, dos tipos utilizados como cátodos em cubas eletrolíticas;36.55;38.25;
85451990;;0;Outros;36.55;43.16;
85452000;;0;-Escovas;36.55;43.16;
85459010;;0;Carvões para pilhas elétricas;36.55;38.25;
85459020;;0;Resistências aquecedoras desprovidas de revestimento e de terminais;36.55;43.16;
85459030;;0;Suportes de conexão (nipples), para eletrodos;36.55;43.16;
85459090;;0;Outros;36.55;43.16;
85461000;;0;-De vidro;38.77;47.11;
85462000;;0;-De cerâmica;38.77;47.11;
85469000;;0;-Outros;38.77;47.11;
85471000;;0;-Peças isolantes de cerâmica;38.77;47.11;
85472010;;0;Tampões vedadores para capacitores, com perfurações para terminais;38.77;40.47;
85472090;;0;Outras;38.77;47.11;
85479000;;0;-Outros;38.77;47.11;
85481010;;0;"Desperdícios e resíduos de acumuladores elétricos de chumbo; acumuladores elétricos de chumbo, inservíveis";31.45;34.20;
85481010;01;0;Ex 01 - Acumuladores inservíveis;38.77;41.52;
85481090;;0;Outros;31.45;40.61;
85481090;01;0;Ex 01 - Desperdícios e resíduos, à base de cádmio, exceto seus compostos químicos;31.45;40.61;
85481090;02;0;Ex 02 - Desperdícios e resíduos, contendo compostos químicos de níquel, cádmio, mercúrio ou de lítio;36.55;45.71;
85481090;03;0;Ex 03 - Pilhas, baterias de pilhas e acumuladores elétricos, inservíveis, exceto acumuladores de chumbo;38.77;47.93;
85489000;;0;-Outras;04.20;04.80;
85489010;;0;Termopares dos tipos utilizados em dispositivos termoelétricos de segurança de aparelhos alimentados a gás;36.55;44.89;
85489090;;0;Outras;36.55;44.04;
86011000;;0;-De fonte externa de eletricidade;31.45;38.94;
86012000;;0;-De acumuladores elétricos;31.45;38.94;
86021000;;0;-Locomotivas diesel-elétricas;19.45;26.94;
86029000;;0;-Outros;31.45;38.94;
86031000;;0;-De fonte externa de eletricidade;31.45;38.94;
86039000;;0;-Outras;31.45;38.94;
86040010;;0;Autopropulsados, equipados com batedores de balastro e alinhadores de vias férreas;31.45;32.05;
86040090;;0;Outros;31.45;38.94;
86050010;;0;Vagões de passageiros;31.45;38.94;
86050090;;0;Outros;31.45;38.94;
86061000;;0;-Vagões-tanques e semelhantes;31.45;38.94;
86063000;;0;-Vagões de descarga automática, exceto os da subposição 8606.10;31.45;38.94;
86069100;;0;--Cobertos e fechados;31.45;38.94;
86069200;;0;--Abertos, com paredes fixas de altura superior a 60 cm;31.45;38.94;
86069900;;0;--Outros;31.45;38.94;
86071110;;0;Bogies;31.45;38.94;
86071120;;0;Bissels;31.45;38.94;
86071200;;0;--Outros bogies e bissels;31.45;38.94;
86071911;;0;Com rolamentos incorporados, de diâmetro exterior superior a 190 mm, do tipo dos utilizados em eixos de rodas de vagões ferroviários;31.45;32.05;
86071919;;0;Outros;31.45;38.94;
86071990;;0;Outros;31.45;38.94;
86072100;;0;--Freios a ar comprimido e suas partes;31.45;38.94;
86072900;;0;--Outros;31.45;38.94;
86073000;;0;-Ganchos e outros sistemas de engate, pára-choques, e suas partes;31.45;38.94;
86079100;;0;--De locomotivas ou de locotratores;31.45;38.94;
86079900;;0;--Outras;31.45;38.94;
86080011;;0;Mecânicos;31.45;38.94;
86080012;;0;Eletromecânicos;31.45;38.94;
86080090;;0;Outros;31.45;38.94;
86090000;;0;Contêineres, incluindo os de transporte de fluidos, especialmente concebidos e equipados para um ou vários meios de transporte.;31.45;38.94;
87011000;;0;-Motocultores;26.75;34.24;
87012000;;0;-Tratores rodoviários para semirreboques;29.42;44.57;
87013000;;0;-Tratores de lagartas;26.75;34.24;
87019010;;0;Tratores especialmente concebidos para arrastar troncos (log skidders);26.75;27.35;
87019090;;0;Outros;29.42;36.91;
87019090;01;0;Ex 01 – Com tomada de força mecânica ou hidráulica;26.75;34.24;
87021000;;0;-Com motor de pistão, de ignição por compressão (diesel ou semidiesel);41.98;57.13;
87021000;01;0;Ex 01 - Com volume interno de habitáculo, destinado a passageiros e motorista, superior a 6m³, mas inferior a 9m³;35.85;51.00;
87021000;02;0;Ex 02 - Com volume interno de habitáculo, destinado a passageiros e motorista, igual ou superior a 9m³;30.75;45.90;
87029010;;0;Trólebus;30.75;45.90;
87029090;;0;Outros;41.98;57.13;
87029090;01;0;Ex 01 - Com volume interno de habitáculo, destinado a passageiros e motorista, superior a 6m³, mas inferior a 9m³;35.85;51.00;
87029090;02;0;Ex 02 - Com volume interno de habitáculo, destinado a passageiros e motorista, igual ou superior a 9m³;30.75;45.90;
87031000;;0;"-Veículos especialmente concebidos para se deslocar sobre a neve; veículos especiais para transporte de pessoas nos campos de golfe e veículos semelhantes";44.17;59.32;
87032100;;0;--De cilindrada não superior a 1.000 cm3;34.42;49.57;
87032210;;0;Com capacidade de transporte de pessoas sentadas inferior ou igual a seis, incluindo o motorista;37.21;52.36;
87032290;;0;Outros;37.21;52.36;
87032310;;0;Com capacidade de transporte de pessoas sentadas inferior ou igual a seis, incluindo o motorista;41.98;57.13;
87032310;01;0;Ex 01 – De cilindrada superior a 1.500 cm³, mas não superior a 2.000 cm³;37.21;52.36;
87032390;;0;Outros;41.98;57.13;
87032390;01;0;Ex 01 – De cilindrada superior a 1.500 cm³, mas não superior a 2.000 cm³;37.21;52.36;
87032410;;0;Com capacidade de transporte de pessoas sentadas inferior ou igual a seis, incluindo o motorista;41.98;57.13;
87032490;;0;Outros;41.98;57.13;
87033110;;0;Com capacidade de transporte de pessoas sentadas inferior ou igual a seis, incluindo o motorista;41.98;57.13;
87033190;;0;Outros;41.98;57.13;
87033210;;0;Com capacidade de transporte de pessoas sentadas inferior ou igual a seis, incluindo o motorista;41.98;57.13;
87033290;;0;Outros;41.98;57.13;
87033310;;0;Com capacidade de transporte de pessoas sentadas inferior ou igual a seis, incluindo o motorista;41.98;57.13;
87033390;;0;Outros;41.98;57.13;
87039000;;0;-Outros;41.98;57.13;
87041010;;0;Com capacidade de carga superior ou igual a 85 toneladas;30.75;31.35;
87041090;;0;Outros;30.75;38.24;
87042110;;0;Chassis com motor e cabina;33.42;48.57;
87042110;01;0;Ex 01 - De camionetas, furgões, “pick-ups” e semelhantes;34.91;50.06;
87042120;;0;Com caixa basculante;33.42;48.57;
87042120;01;0;Ex 01 - De camionetas, furgões, “pick-ups” e semelhantes;35.85;51.00;
87042130;;0;Frigoríficos ou isotérmicos;33.42;48.57;
87042130;01;0;Ex 01 - De camionetas, furgões, “pick-ups” e semelhantes;34.91;50.06;
87042190;;0;Outros;33.42;48.57;
87042190;01;0;Ex 01 - De camionetas, furgões, “pick-ups” e semelhantes;34.91;50.06;
87042190;02;0;Ex 02 - Carro-forte para transporte de valores;35.85;51.00;
87042210;;0;Chassis com motor e cabina;33.42;48.57;
87042220;;0;Com caixa basculante;33.42;48.57;
87042230;;0;Frigoríficos ou isotérmicos;33.42;48.57;
87042290;;0;Outros;33.42;48.57;
87042310;;0;Chassis com motor e cabina;33.42;48.57;
87042320;;0;Com caixa basculante;33.42;48.57;
87042330;;0;Frigoríficos ou isotérmicos;33.42;48.57;
87042390;;0;Outros;33.42;48.57;
87042390;01;0;Ex 01 - Veículo automóvel para transporte de toras de madeira, denominado comercialmente “trator florestal” e, tecnicamente, “forwarder”;33.42;48.57;
87043110;;0;Chassis com motor e cabina;35.85;51.00;
87043110;01;0;Ex 01 - De caminhão;33.42;48.57;
87043120;;0;Com caixa basculante;35.85;51.00;
87043120;01;0;Ex 01 - Caminhão;33.42;48.57;
87043130;;0;Frigoríficos ou isotérmicos;34.91;50.06;
87043130;01;0;Ex 01 - Caminhão;33.42;48.57;
87043190;;0;Outros;34.91;50.06;
87043190;01;0;Ex 01 - Caminhão;33.42;48.57;
87043210;;0;Chassis com motor e cabina;33.42;48.57;
87043220;;0;Com caixa basculante;33.42;48.57;
87043230;;0;Frigoríficos ou isotérmicos;33.42;48.57;
87043290;;0;Outros;33.42;48.57;
87049000;;0;-Outros;33.42;48.57;
87051010;;0;Com haste telescópica de altura máxima superior ou igual a 42 m, capacidade máxima de elevação superior ou igual a 60 toneladas, segundo a Norma DIN 15019, Parte 2, e com 2 ou mais eixos de rodas direcionáveis;30.75;31.35;
87051090;;0;Outros;30.75;45.90;
87052000;;0;-Torres (derricks) automóveis, para sondagem ou perfuração;30.75;45.90;
87053000;;0;-Veículos de combate a incêndio;30.75;45.90;
87054000;;0;-Caminhões-betoneiras;30.75;45.90;
87059010;;0;Caminhões para a determinação de parâmetros físicos característicos (perfilagem) de poços petrolíferos;33.42;35.12;
87059090;;0;Outros;33.42;48.57;
87060010;;0;Dos veículos da posição 87.02;41.98;57.13;
87060010;01;0;Ex 01 - De veículos dos Ex 01 e 02 dos códigos 8702.10.00 e 8702.90.90;30.75;45.90;
87060020;;0;Dos veículos das subposições 8701.10, 8701.30, 8701.90 ou 8704.10;33.42;40.91;
87060090;;0;Outros;35.85;51.00;
87060090;01;0;Ex 01 - De caminhões;30.75;45.90;
87071000;;0;-Para os veículos da posição 87.03;35.85;51.00;
87079010;;0;Dos veículos das subposições 8701.10, 8701.30, 8701.90 ou 8704.10;33.42;40.91;
87079090;;0;Outras;33.42;48.57;
87079090;01;0;Ex 01 - De veículos dos Ex 01 e 02 dos códigos 8702.10.00 e 8702.90.90;30.75;45.90;
87081000;;0;-Pára-choques e suas partes;33.42;42.58;
87082100;;0;--Cintos de segurança;33.42;42.58;
87082911;;0;Pára-lamas;33.42;40.91;
87082912;;0;Grades de radiadores;33.42;40.91;
87082913;;0;Portas;33.42;40.91;
87082914;;0;Painéis de instrumentos;33.42;40.91;
87082919;;0;Outros;33.42;40.91;
87082991;;0;Pára-lamas;33.42;42.58;
87082992;;0;Grades de radiadores;33.42;42.58;
87082993;;0;Portas;33.42;42.58;
87082994;;0;Painéis de instrumentos;33.42;42.58;
87082995;;0;Geradores de gás para acionar retratores de cintos de segurança;33.42;35.12;
87082999;;0;Outros;21.43;30.59;
87083011;;0;Dos veículos das subposições 8701.10, 8701.30, 8701.90 ou 8704.10;33.42;40.91;
87083019;;0;Outras;33.42;42.58;
87083090;;0;Outros;33.42;42.58;
87084011;;0;Servo-assistidas, próprias para torques de entrada superiores ou iguais a 750 Nm;33.42;34.02;
87084019;;0;Outras;33.42;40.91;
87084080;;0;Outras caixas de marchas;33.42;42.58;
87084090;;0;Partes;33.42;42.58;
87085011;;0;Eixos com diferencial com capacidade de suportar cargas superiores ou iguais a 14.000 kg, redutores planetários nos extremos e dispositivo de freio incorporado, do tipo dos utilizados em veículos da subposição 8704.10;33.42;34.02;
87085012;;0;Eixos não motores;33.42;40.91;
87085019;;0;Outros;33.42;40.91;
87085080;;0;Outros;33.42;42.58;
87085091;;0;De eixos não motores, dos veículos das subposições 8701.10, 8701.30, 8701.90 ou 8704.10;33.42;40.91;
87085099;;0;Outras;33.42;42.58;
87087010;;0;De eixos propulsores dos veículos das subposições 8701.10, 8701.30, 8701.90 ou 8704.10;33.42;40.91;
87087090;;0;Outros;33.42;42.58;
87088000;;0;-Sistemas de suspensão e suas partes (incluindo os amortecedores de suspensão);33.42;42.58;
87088000;01;0;Ex 01 - Amortecedores de suspensão de veículos das posições 87.02, 87.04 (exceto a subposição 8704.10) e 87.05 e da subposição 8701.20;32.91;42.07;
87088000;02;0;Ex 02 - Outros amortecedores de suspensão;38.49;47.65;
87089100;;0;--Radiadores e suas partes;33.42;42.58;
87089200;;0;"--Silenciosos e tubos de escape; suas partes";38.49;47.65;
87089200;01;0;Ex 01 - De veículos das posições 87.01, 87.02, 87.04 e 87.05 (exceto partes);32.91;42.07;
87089200;02;0;Ex 02 - Partes;33.42;42.58;
87089300;;0;--Embreagens e suas partes;26.50;35.66;
87089300;01;0;Ex 01 - De veículos das posições 87.01, 87.02, 87.04 e 87.05;20.91;30.07;
87089411;;0;Volantes;32.91;40.40;
87089412;;0;Colunas;32.91;40.40;
87089413;;0;Caixas;32.91;40.40;
87089481;;0;Volantes;33.42;42.58;
87089482;;0;Colunas;33.42;42.58;
87089483;;0;Caixas;33.42;42.58;
87089490;;0;Partes;33.42;42.58;
87089510;;0;Bolsas infláveis de segurança com sistema de insuflação (airbags);33.42;42.58;
87089521;;0;Bolsas infláveis para airbags;33.42;35.12;
87089522;;0;Sistema de insuflação;33.42;35.12;
87089529;;0;Outras;33.42;42.58;
87089910;;0;Dispositivos para comando de acelerador, freio, embreagem, direção ou caixa de marchas mesmo os de adaptação dos preexistentes, do tipo dos utilizados por pessoas incapacitadas;18.75;19.35;
87089990;;0;Outros;33.42;42.58;
87091100;;0;--Elétricos;30.75;38.24;
87091900;;0;--Outros;30.75;38.24;
87099000;;0;-Partes;33.42;40.91;
87100000;;0;Veículos e carros blindados de combate, armados ou não, e suas partes.;21.50;22.10;
87111000;;0;-Com motor de pistão alternativo de cilindrada não superior a 50 cm3;45.30;55.25;
87112010;;0;Motocicletas de cilindrada inferior ou igual a 125 cm3;37.70;47.65;
87112020;;0;Motocicleta de cilindrada superior a 125 cm3;37.70;47.65;
87112090;;0;Outros;37.70;47.65;
87113000;;0;-Com motor de pistão alternativo de cilindrada superior a 250 cm3, mas não superior a 500 cm3;49.97;59.92;
87114000;;0;-Com motor de pistão alternativo de cilindrada superior a 500 cm3, mas não superior a 800 cm3;45.30;55.25;
87115000;;0;-Com motor de pistão alternativo de cilindrada superior a 800 cm3;49.97;59.92;
87119000;;0;-Outros;45.30;55.25;
87120010;;0;Bicicletas;35.85;45.80;
87120090;;0;Outros;35.85;45.80;
87131000;;0;-Sem mecanismo de propulsão;09.50;16.11;
87139000;;0;-Outros;09.50;11.20;
87141000;;0;-De motocicletas (incluindo os ciclomotores);36.76;45.10;
87142000;;0;-De cadeiras de rodas ou de outros veículos para inválidos;09.50;15.20;
87149100;;0;--Quadros e garfos, e suas partes;35.85;44.19;
87149200;;0;--Aros e raios;35.85;44.19;
87149310;;0;Cubos, exceto de freios;35.85;44.19;
87149320;;0;Pinhões de rodas livres;35.85;44.19;
87149410;;0;Cubos de freios;35.85;44.19;
87149490;;0;Outros;35.85;44.19;
87149500;;0;--Selins;35.85;44.19;
87149600;;0;--Pedais e pedaleiros, e suas partes;35.85;44.19;
87149910;;0;Câmbio de velocidades;35.85;44.19;
87149990;;0;Outros;35.85;44.19;
87150000;;0;Carrinhos e veículos semelhantes para transporte de crianças, e suas partes.;35.85;45.80;
87161000;;0;-Reboques e semirreboques, para habitação ou para acampar, do tipo trailer;35.85;45.80;
87162000;;0;-Reboques e semirreboques, autocarregáveis ou autodescarregáveis, para usos agrícolas;30.75;38.24;
87163100;;0;--Cisternas;33.42;48.57;
87163900;;0;--Outros;33.42;48.57;
87164000;;0;-Outros reboques e semirreboques;33.42;48.57;
87168000;;0;-Outros veículos;33.42;48.57;
87168000;01;0;Ex 01 - Carrinhos de tração manual, de ferro, para construção;30.75;45.90;
87168000;02;0;Ex 02 - Veículos de tração animal;30.75;45.90;
87169010;;0;Chassis de reboques e semirreboques;33.42;41.76;
87169090;;0;Outras;33.42;41.76;
88010000;;0;"Balões e dirigíveis; planadores, asas voadoras e outros veículos aéreos, não concebidos para propulsão a motor.";28.03;37.98;
88021100;;0;--De peso não superior a 2.000 kg, vazios;27.22;27.82;
88021210;;0;De peso inferior ou igual a 3.500 kg;27.22;27.82;
88021290;;0;Outros;27.22;27.82;
88022010;;0;A hélice;27.22;27.82;
88022021;;0;Monomotores;27.22;27.82;
88022022;;0;Multimotores;27.22;27.82;
88022090;;0;Outros;27.22;27.82;
88023010;;0;A hélice;27.22;27.82;
88023021;;0;Multimotores, de peso inferior ou igual a 7.000 kg, vazios;27.22;27.82;
88023029;;0;Outros;27.22;27.82;
88023031;;0;De peso inferior ou igual a 7.000 kg, vazios;27.22;27.82;
88023039;;0;Outros;27.22;27.82;
88023090;;0;Outros;27.22;27.82;
88024010;;0;A turboélice;27.22;27.82;
88024090;;0;Outros;27.22;27.82;
88026000;;0;-Veículos espaciais (incluindo os satélites) e seus veículos de lançamento, e veículos suborbitais;22.11;22.71;
88031000;;0;-Hélices e rotores, e suas partes;22.11;22.71;
88032000;;0;-Trens de aterrissagem e suas partes;22.11;22.71;
88033000;;0;-Outras partes de aviões ou de helicópteros;22.11;22.71;
88039000;;0;-Outras;22.11;22.71;
88040000;;0;"Pára-quedas (incluindo os pára-quedas dirigíveis e os parapentes) e os pára-quedas giratórios; suas partes e acessórios.";27.22;34.71;
